process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects
velocity_1,velocity_2,velocity_3,high_velocity,rapid_rise_time,biscuit_thickness,clamping_force,cycle_time,pressure_rise_time,casting_pressure,spray_time,spray_1_time,spray_2_time,melting_furnace_temp,air_pressure,coolant_temp,coolant_pressure,factory_temp,factory_humidity,short_shot_1,bubble_1,exfoliation_1,stain_1,dent_1,deformation_1,short_shot_2,bubble_2,exfoliation_2,deformation_2
0.142,0.168,0.186,2.121,0.008,12,258,21.2,0.043,1056,8.3,0.8,0.8,702.7,5.3,27.1,2.76,32.0,69.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.165,0.008,13,259,21.1,0.035,1043,8.3,0.8,0.8,702.7,5.3,27.1,2.76,32.0,69.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.165,0.008,13,259,21.1,0.035,1043,8.3,0.8,0.8,704.3,5.3,27.1,2.75,32.0,69.4,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.181,2.16,0.008,12,258,21.1,0.043,1041,8.2,0.8,0.8,704.3,5.3,27.1,2.75,32.0,69.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.138,0.007,13,259,21.1,0.044,1055,8.3,0.8,0.8,704.3,5.3,27.1,2.75,32.0,69.4,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.176,2.164,0.008,13,259,21.1,0.043,1040,8.2,0.8,0.8,705.7,5.2,27.1,2.75,32.0,69.2,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.179,2.165,0.008,13,259,21.1,0.042,1055,8.2,0.8,0.8,705.7,5.2,27.1,2.75,32.0,69.2,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.182,2.156,0.007,13,251,21.0,0.043,1041,8.2,0.8,0.8,705.7,5.2,27.1,2.75,32.0,69.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.178,2.155,0.007,13,253,21.0,0.045,1055,8.2,0.8,0.8,707.4,5.2,27.2,2.72,32.0,68.8,0,0,0,0,0,0,0,0,0,0
0.141,0.17,0.178,2.154,0.008,13,253,21.0,0.044,1041,8.2,0.8,0.8,707.4,5.2,27.2,2.72,32.0,68.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.144,0.008,13,253,21.1,0.043,1054,8.2,0.8,0.8,707.4,5.2,27.2,2.72,32.0,68.8,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.178,2.131,0.008,13,253,21.1,0.043,1057,8.2,0.8,0.8,708.8,5.2,27.2,2.73,32.0,68.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.181,2.14,0.008,12,251,21.1,0.044,1059,8.3,0.8,0.8,708.8,5.2,27.2,2.73,32.0,68.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.181,2.14,0.008,12,251,21.1,0.044,1059,8.3,0.8,0.8,710.3,5.2,27.2,2.74,32.0,68.1,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.184,2.145,0.008,13,250,21.0,0.043,1055,8.3,0.8,0.8,710.3,5.2,27.2,2.74,32.0,68.1,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.184,2.145,0.008,13,250,21.0,0.043,1055,8.3,0.8,0.8,710.3,5.2,27.2,2.74,32.0,68.1,1,0,0,0,0,0,0,0,0,0
0.142,0.17,0.178,2.127,0.008,13,257,21.1,0.033,1054,8.2,0.8,0.8,711.6,5.2,27.2,2.72,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.178,2.154,0.008,13,257,21.1,0.043,1058,8.2,0.8,0.8,711.6,5.2,27.2,2.72,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.188,2.168,0.009,13,257,20.9,0.042,1043,8.2,0.8,0.8,711.6,5.2,27.2,2.72,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.144,0.171,0.182,2.124,0.008,4,258,21.1,0.041,1055,8.2,0.8,0.8,712.6,5.2,27.2,2.73,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.181,2.178,0.009,12,258,21.1,0.044,1041,8.2,0.8,0.8,712.6,5.2,27.2,2.73,32.0,67.5,0,0,1,0,0,0,0,0,0,0
0.142,0.166,0.182,2.159,0.008,13,258,21.1,0.042,1055,8.2,0.8,0.8,712.6,5.2,27.2,2.73,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.181,2.115,0.008,13,258,21.1,0.036,1041,8.2,0.8,0.8,713.7,5.2,27.1,2.76,32.0,67.7,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.174,2.139,0.007,13,258,21.1,0.043,1055,8.2,0.8,0.8,713.7,5.2,27.1,2.76,32.0,67.7,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.184,2.155,0.008,13,258,21.1,0.044,1040,8.2,0.8,0.8,713.7,5.2,27.1,2.76,32.0,67.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.187,2.154,0.007,13,258,21.0,0.043,1056,8.2,0.8,0.8,714.2,5.2,27.1,2.74,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.148,0.008,12,259,21.0,0.044,1041,8.2,0.8,0.8,714.2,5.2,27.1,2.74,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.148,0.007,13,258,21.2,0.043,1055,8.2,0.8,0.8,714.2,5.2,27.1,2.74,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.181,2.151,0.008,13,258,21.0,0.043,1041,8.2,0.8,0.8,715.0,5.1,27.1,2.72,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.181,2.151,0.008,13,258,21.0,0.043,1041,8.2,0.8,0.8,715.0,5.1,27.1,2.72,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.139,0.17,0.176,2.138,0.008,12,259,21.0,0.043,1055,8.2,0.8,0.8,715.4,5.1,27.1,2.73,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.123,0.01,13,259,21.0,0.041,1057,8.2,0.8,0.8,715.4,5.1,27.1,2.73,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.168,0.008,12,259,21.0,0.042,1043,8.2,0.8,0.8,715.4,5.1,27.1,2.73,32.0,67.8,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.176,2.15,0.007,11,253,21.0,0.044,1058,8.2,0.8,0.8,715.9,5.1,27.2,2.75,32.0,67.6,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.176,2.15,0.007,11,253,21.0,0.044,1058,8.2,0.8,0.8,715.9,5.1,27.2,2.75,32.0,67.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.157,0.008,12,254,21.1,0.044,1043,8.2,0.8,0.8,715.9,5.1,27.2,2.75,32.0,67.6,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.167,0.01,12,253,21.1,0.033,1055,8.2,0.8,0.8,716.0,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.136,0.008,13,253,21.0,0.044,1058,8.2,0.8,0.8,716.0,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.184,2.119,0.008,12,253,21.0,0.044,1055,8.2,0.8,0.8,716.0,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.184,2.119,0.008,12,253,21.0,0.044,1055,8.2,0.8,0.8,715.5,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0
0.139,0.166,0.187,2.135,0.008,12,253,21.1,0.044,1055,8.2,0.8,0.8,715.5,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.144,0.008,12,253,21.1,0.043,1041,8.2,0.8,0.8,715.5,5.1,27.1,2.73,32.0,67.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.169,0.01,12,253,21.0,0.033,1054,8.2,0.8,0.8,714.7,5.1,27.1,2.74,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.147,0.008,12,253,21.1,0.042,1057,8.2,0.8,0.8,714.7,5.1,27.1,2.74,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.147,0.008,12,253,21.1,0.042,1057,8.2,0.8,0.8,714.7,5.1,27.1,2.74,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.178,2.121,0.008,11,253,21.0,0.042,1055,8.3,0.8,0.8,713.8,5.2,27.1,2.76,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.178,2.121,0.008,11,253,21.0,0.042,1055,8.3,0.8,0.8,713.8,5.2,27.1,2.76,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.119,0.007,12,253,21.0,0.043,1043,8.2,0.8,0.8,713.8,5.2,27.1,2.76,32.0,67.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.134,0.008,13,253,21.1,0.043,1055,8.3,0.8,0.8,712.5,5.2,27.1,2.74,32.0,67.7,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.187,2.124,0.009,12,253,21.1,0.042,1040,8.2,0.8,0.8,712.5,5.2,27.1,2.74,32.0,67.7,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.136,0.008,12,253,21.1,0.044,1055,8.3,0.8,0.8,711.1,5.2,27.1,2.74,32.0,67.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.164,0.008,12,253,21.1,0.042,1058,8.2,0.8,0.8,711.1,5.2,27.1,2.74,32.0,67.6,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.186,2.153,0.008,12,253,20.9,0.044,1044,8.2,0.8,0.8,711.1,5.2,27.1,2.74,32.0,67.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.125,0.01,12,253,21.0,0.043,1056,8.2,0.8,0.8,709.5,5.3,27.1,2.75,32.0,67.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.176,2.141,0.008,12,253,21.1,0.044,1058,8.2,0.8,0.8,709.5,5.3,27.1,2.75,32.0,67.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.184,2.171,0.009,13,251,21.2,0.034,1043,8.3,0.8,0.8,709.5,5.3,27.1,2.75,32.0,67.2,0,0,0,0,0,0,0,0,0,0
0.142,0.164,0.186,2.119,0.008,12,253,21.0,0.041,1055,8.2,0.8,0.8,707.8,5.2,27.2,2.75,32.0,66.8,0,0,0,0,0,0,0,0,0,0
0.144,0.165,0.18,2.127,0.008,12,251,21.1,0.043,1041,8.2,0.8,0.8,707.8,5.2,27.2,2.75,32.0,66.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.18,2.195,0.008,12,253,21.1,0.044,1055,8.3,0.8,0.8,707.8,5.2,27.2,2.75,32.0,66.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.175,0.009,12,253,21.0,0.042,1041,8.2,0.8,0.8,706.2,5.2,27.2,2.74,32.0,66.7,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.182,2.134,0.008,12,253,21.1,0.044,1055,8.3,0.8,0.8,706.2,5.2,27.2,2.74,32.0,66.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.164,0.005,12,253,21.0,0.041,1058,8.2,0.8,0.8,706.2,5.2,27.2,2.74,32.0,66.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.156,0.008,12,253,21.1,0.042,1043,8.2,0.8,0.8,704.5,5.2,27.2,2.74,32.0,66.5,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.184,2.124,0.008,11,253,21.1,0.041,1055,8.2,0.8,0.8,704.5,5.2,27.2,2.74,32.0,66.5,0,1,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.137,0.008,12,253,21.1,0.042,1040,8.2,0.8,0.8,704.5,5.2,27.2,2.74,32.0,66.5,0,0,0,0,0,0,0,0,0,0
0.146,0.166,0.181,2.144,0.007,13,254,21.2,0.043,1042,8.3,0.8,0.8,689.9,5.7,27.1,2.74,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.148,0.007,13,255,21.1,0.044,1056,8.3,0.8,0.8,687.7,5.7,27.1,2.75,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.143,0.008,13,257,21.3,0.044,1041,8.3,0.8,0.8,687.7,5.7,27.1,2.75,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.182,2.135,0.008,13,257,21.1,0.044,1055,8.3,0.8,0.8,687.7,5.7,27.1,2.75,32.1,66.0,0,0,0,0,0,0,1,0,0,0
0.142,0.168,0.182,2.128,0.008,13,257,21.1,0.042,1058,8.3,0.8,0.8,685.7,5.6,27.2,2.74,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.112,0.01,13,258,21.2,0.035,1043,8.3,0.8,0.8,685.7,5.6,27.2,2.74,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.112,0.01,13,258,21.2,0.035,1043,8.3,0.8,0.8,683.7,5.6,27.2,2.74,32.0,66.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.187,2.135,0.007,13,259,21.1,0.043,1041,8.3,0.8,0.8,683.7,5.6,27.2,2.74,32.0,66.0,1,0,0,0,0,0,0,0,0,0
0.142,0.166,0.187,2.135,0.007,13,259,21.1,0.043,1041,8.3,0.8,0.8,683.7,5.6,27.2,2.74,32.0,66.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.144,0.008,13,245,21.2,0.044,1041,8.5,1.0,0.8,675.0,5.7,27.2,2.71,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.182,2.129,0.008,13,254,21.3,0.042,1055,8.5,1.0,0.8,675.0,5.7,27.2,2.71,32.1,66.0,1,0,0,0,0,0,0,0,0,0
0.142,0.166,0.18,2.128,0.007,12,255,21.3,0.043,1040,8.5,1.0,0.8,675.0,5.7,27.2,2.71,32.1,66.0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.15,0.008,13,257,21.3,0.043,1055,8.5,1.0,0.8,675.0,5.6,27.2,2.72,32.1,65.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.143,0.008,13,258,21.4,0.044,1057,8.5,1.0,0.8,675.0,5.6,27.2,2.72,32.1,65.9,0,0,0,0,0,0,0,0,0,0
0.138,0.17,0.184,2.12,0.007,13,258,21.3,0.044,1043,8.5,1.0,0.8,675.0,5.6,27.2,2.72,32.1,65.9,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.184,2.137,0.008,13,259,21.4,0.044,1055,8.5,1.0,0.8,675.5,5.6,27.2,2.75,32.1,65.7,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.188,2.154,0.007,13,261,21.4,0.044,1057,8.5,1.0,0.8,675.5,5.6,27.2,2.75,32.1,65.7,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.187,2.109,0.008,13,261,21.3,0.044,1042,8.5,1.0,0.8,676.1,5.5,27.2,2.72,32.2,65.5,0,0,0,0,0,0,1,0,0,0
0.142,0.168,0.184,2.123,0.007,13,255,21.4,0.043,1055,8.5,1.0,0.8,676.1,5.5,27.2,2.72,32.2,65.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.144,0.007,13,255,21.4,0.044,1058,8.5,1.0,0.8,676.1,5.5,27.2,2.72,32.2,65.5,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.188,2.16,0.008,12,257,21.4,0.044,1043,8.5,1.0,0.8,677.0,5.5,27.2,2.74,32.2,65.4,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.176,2.137,0.008,13,257,21.4,0.044,1057,8.5,1.0,0.8,677.0,5.5,27.2,2.74,32.2,65.4,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.176,2.137,0.008,13,257,21.4,0.044,1057,8.5,1.0,0.8,677.0,5.5,27.2,2.74,32.2,65.4,1,0,0,0,0,0,0,0,0,0
0.144,0.17,0.19,2.128,0.008,14,257,21.4,0.036,1043,8.5,1.0,0.8,678.0,5.4,27.2,2.73,32.2,65.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.19,2.128,0.008,14,257,21.4,0.036,1043,8.5,1.0,0.8,678.0,5.4,27.2,2.73,32.2,65.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.178,2.146,0.008,13,257,21.3,0.044,1042,8.5,1.0,0.8,678.0,5.4,27.2,2.73,32.2,65.2,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.181,2.121,0.008,13,258,21.3,0.036,1055,8.5,1.0,0.8,679.1,5.4,27.2,2.74,32.2,65.1,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.167,0.008,13,250,21.1,0.033,1057,8.4,1.0,0.8,690.2,5.2,27.2,2.73,32.2,64.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.162,0.01,14,262,21.3,0.035,1042,8.4,1.0,0.8,690.2,5.2,27.2,2.73,32.2,64.6,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.188,2.134,0.008,14,262,21.3,0.043,1057,8.4,1.0,0.8,692.1,5.2,27.2,2.73,32.3,64.6,0,0,1,0,0,0,0,0,0,0
0.142,0.166,0.174,2.131,0.008,13,263,21.2,0.044,1059,8.4,1.0,0.8,692.1,5.2,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.156,0.008,14,257,21.3,0.044,1044,8.4,1.0,0.8,692.1,5.2,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.181,2.158,0.008,14,257,21.3,0.044,1055,8.4,1.0,0.8,694.1,5.1,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.154,0.008,14,257,21.3,0.043,1041,8.4,1.0,0.8,694.1,5.1,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.147,0.008,13,258,21.2,0.044,1055,8.4,1.0,0.8,694.1,5.1,27.2,2.73,32.3,64.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.147,0.008,13,258,21.2,0.044,1055,8.4,1.0,0.8,696.4,5.2,27.2,2.74,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.186,2.164,0.008,14,258,21.1,0.043,1043,8.4,1.0,0.8,696.4,5.2,27.2,2.74,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.186,2.153,0.007,14,259,21.3,0.043,1043,8.4,1.0,0.8,696.4,5.2,27.2,2.74,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.18,2.153,0.007,14,259,21.3,0.043,1055,8.4,1.0,0.8,698.4,5.2,27.2,2.73,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.174,2.155,0.008,14,259,21.4,0.043,1058,8.5,1.0,0.8,698.4,5.2,27.2,2.73,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.11,0.008,13,258,21.3,0.035,1043,8.4,1.0,0.8,700.4,5.2,27.2,2.72,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.176,2.156,0.008,14,261,21.3,0.044,1056,8.5,1.0,0.8,700.4,5.2,27.2,2.72,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.184,2.117,0.008,14,261,21.3,0.036,1058,8.5,1.0,0.8,700.4,5.2,27.2,2.72,32.3,64.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.161,0.007,14,261,21.2,0.043,1043,8.4,1.0,0.8,702.4,5.2,27.2,2.74,32.3,64.5,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.152,0.007,13,253,21.3,0.044,1057,8.4,1.0,0.8,702.4,5.2,27.2,2.74,32.3,64.5,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.152,0.007,13,253,21.3,0.044,1057,8.4,1.0,0.8,702.4,5.2,27.2,2.74,32.3,64.5,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.172,2.163,0.005,14,253,21.3,0.044,1042,8.5,1.0,0.8,704.4,5.2,27.2,2.74,32.4,64.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.135,0.008,14,253,21.3,0.035,1054,8.4,1.0,0.8,704.4,5.2,27.2,2.74,32.4,64.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.111,0.008,15,254,21.2,0.036,1056,8.4,1.0,0.8,704.4,5.2,27.2,2.74,32.4,64.3,1,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.161,0.008,14,253,21.3,0.043,1054,8.4,1.0,0.8,706.3,5.2,27.2,2.75,32.4,64.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.161,0.008,14,253,21.3,0.043,1054,8.4,1.0,0.8,706.3,5.2,27.2,2.75,32.4,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.174,2.149,0.008,14,253,21.2,0.044,1042,8.4,1.0,0.8,706.3,5.2,27.2,2.75,32.4,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.172,2.117,0.008,14,253,21.3,0.036,1054,8.4,1.0,0.8,708.4,5.2,27.2,2.72,32.5,64.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.105,0.007,14,254,21.3,0.036,1039,8.4,1.0,0.8,708.4,5.2,27.2,2.72,32.5,64.0,0,0,0,0,0,0,0,0,0,0
0.142,0.164,0.179,2.142,0.007,14,254,21.3,0.044,1055,8.4,1.0,0.8,708.4,5.2,27.2,2.72,32.5,64.0,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.184,2.168,0.007,13,253,21.3,0.042,1041,8.4,1.0,0.8,710.3,5.1,27.2,2.74,32.5,64.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.137,0.008,13,254,21.4,0.044,1055,8.4,1.0,0.8,710.3,5.1,27.2,2.74,32.5,64.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.189,2.146,0.008,14,253,21.2,0.043,1041,8.4,1.0,0.8,712.0,5.1,27.2,2.74,32.5,63.9,0,0,1,0,0,0,0,0,0,0
0.144,0.165,0.188,2.144,0.008,14,253,21.3,0.044,1054,8.4,1.0,0.8,712.0,5.1,27.2,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.19,2.131,0.008,14,254,21.3,0.034,1040,8.4,1.0,0.8,712.0,5.1,27.2,2.74,32.5,63.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.171,0.009,14,254,21.3,0.035,1054,8.4,1.0,0.8,713.5,5.1,27.2,2.76,32.5,63.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.181,2.167,0.009,13,254,21.3,0.042,1040,8.4,1.0,0.8,713.5,5.1,27.2,2.76,32.5,63.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.19,2.156,0.008,14,254,21.3,0.044,1054,8.4,1.0,0.8,713.5,5.1,27.2,2.76,32.5,63.9,0,0,0,0,0,0,1,0,0,0
0.139,0.168,0.18,2.139,0.008,13,254,21.3,0.044,1040,8.4,1.0,0.8,714.7,5.1,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.18,2.139,0.008,13,254,21.3,0.044,1040,8.4,1.0,0.8,714.7,5.1,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.157,0.007,14,254,21.3,0.044,1039,8.4,1.0,0.8,714.7,5.1,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.157,0.007,14,254,21.3,0.044,1039,8.4,1.0,0.8,715.9,5.1,27.2,2.75,32.6,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.187,2.144,0.007,13,254,21.3,0.043,1056,8.4,1.0,0.8,715.9,5.1,27.2,2.75,32.6,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.188,2.143,0.008,13,254,21.3,0.044,1041,8.4,1.0,0.8,715.9,5.1,27.2,2.75,32.6,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.165,0.01,13,255,21.2,0.035,1053,8.4,1.0,0.8,716.8,5.1,27.2,2.73,32.6,63.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.188,2.167,0.01,13,255,21.2,0.036,1038,8.4,1.0,0.8,716.8,5.1,27.2,2.73,32.6,63.9,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.186,2.138,0.008,13,255,21.0,0.043,1054,8.4,1.0,0.8,717.2,5.0,27.2,2.75,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.187,2.164,0.009,13,254,21.2,0.035,1039,8.4,1.0,0.8,717.2,5.0,27.2,2.75,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.149,0.008,13,255,21.2,0.043,1056,8.4,1.0,0.8,717.2,5.0,27.2,2.75,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.178,2.155,0.008,13,255,21.3,0.044,1040,8.4,1.0,0.8,717.9,5.0,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.186,2.123,0.008,13,255,21.2,0.042,1055,8.4,1.0,0.8,717.9,5.0,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.139,0.008,14,255,21.2,0.043,1057,8.4,1.0,0.8,717.9,5.0,27.2,2.72,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.155,0.008,13,255,21.2,0.043,1046,8.4,1.0,0.8,717.9,5.0,27.2,2.72,32.5,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.184,2.146,0.008,13,255,21.1,0.044,1056,8.4,1.0,0.8,717.9,5.0,27.2,2.72,32.5,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.184,2.146,0.008,13,255,21.1,0.044,1056,8.4,1.0,0.8,717.9,5.0,27.2,2.72,32.5,63.7,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.187,2.141,0.008,13,254,21.3,0.044,1056,8.4,1.0,0.8,717.3,5.0,27.2,2.76,32.5,63.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.135,0.007,13,255,21.3,0.043,1042,8.4,1.0,0.8,717.3,5.0,27.2,2.76,32.5,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.159,0.008,13,255,21.3,0.044,1056,8.4,1.0,0.8,717.3,5.0,27.2,2.76,32.5,63.7,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.162,0.008,13,255,21.2,0.043,1058,8.4,1.0,0.8,716.9,4.9,27.3,2.74,32.5,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.155,0.007,13,254,21.3,0.043,1043,8.4,1.0,0.8,716.9,4.9,27.3,2.74,32.5,63.8,0,0,0,0,0,0,0,0,0,0
